Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Year,Month,Quarter,profit margin
3/7/2031,Printer,Office,East,8,2456,404.35,2031,July,Q3,0.164637622
4/7/2031,Camera,Electronics,North,3,2859,404.56,2031,July,Q3,0.141504022
5/7/2031,Keyboard,Accessories,East,1,311,50.66,2031,July,Q3,0.162893891
6/7/2031,Printer,Office,East,9,1260,246.6,2031,July,Q3,0.195714286
7/7/2031,Keyboard,Accessories,South,1,466,102.48,2031,July,Q3,0.219914163
8/7/2031,Laptop,Electronics,West,3,867,58.2,2031,July,Q3,0.067128028
9/7/2031,Monitor,Accessories,South,6,3888,275.72,2031,July,Q3,0.070915638
10/7/2031,Tablet,Electronics,North,4,3032,347.2,2031,July,Q3,0.114511873
11/7/2031,Tablet,Electronics,North,7,4704,978.81,2031,July,Q3,0.208080357
12/7/2031,Printer,Office,West,3,3186,527.75,2031,July,Q3,0.165646579
13-07-2031,Printer,Office,North,9,6183,359.54,2031,July,Q3,0.058149765
14-07-2031,Smartwatch,Electronics,West,1,243,21.75,2031,July,Q3,0.089506173
15-07-2031,Smartphone,Electronics,North,3,897,235.67,2031,July,Q3,0.262731327
16-07-2031,Headphones,Accessories,West,9,4563,675.62,2031,July,Q3,0.14806487
17-07-2031,Laptop,Electronics,South,4,628,156.98,2031,July,Q3,0.249968153
18-07-2031,Monitor,Accessories,East,6,1050,172.83,2031,July,Q3,0.1646
19-07-2031,Monitor,Accessories,North,8,3032,278.85,2031,July,Q3,0.091968997
20-07-2031,Keyboard,Accessories,West,1,920,118.24,2031,July,Q3,0.128521739
21-07-2031,Laptop,Electronics,South,2,668,90.67,2031,July,Q3,0.135733533
22-07-2031,Mouse,Accessories,East,5,5990,1403.53,2031,July,Q3,0.234312187
23-07-2031,Tablet,Electronics,South,9,9324,1223.9,2031,July,Q3,0.131263406
24-07-2031,Keyboard,Accessories,East,8,5768,368.49,2031,July,Q3,0.063885229
25-07-2031,Laptop,Electronics,North,1,1123,318.09,2031,July,Q3,0.283250223
26-07-2031,Keyboard,Accessories,West,4,2336,453.04,2031,July,Q3,0.193938356
27-07-2031,Laptop,Electronics,West,6,438,26.03,2031,July,Q3,0.059429224
28-07-2031,Tablet,Electronics,North,6,5940,318.72,2031,July,Q3,0.053656566
29-07-2031,Camera,Electronics,West,3,1848,549.34,2031,July,Q3,0.297261905
30-07-2031,Keyboard,Accessories,North,3,2118,321.05,2031,July,Q3,0.151581681
31-07-2031,Smartphone,Electronics,North,3,231,36.73,2031,July,Q3,0.159004329
1/8/2031,Headphones,Accessories,South,6,978,182.46,2031,August,Q3,0.186564417
2/8/2031,Monitor,Accessories,North,5,4960,420.98,2031,August,Q3,0.084875
3/8/2031,Camera,Electronics,South,3,1377,330.44,2031,August,Q3,0.239970951
4/8/2031,Camera,Electronics,West,2,1958,227.77,2031,August,Q3,0.116327886
5/8/2031,Mouse,Accessories,West,7,5607,1288.04,2031,August,Q3,0.229719993
6/8/2031,Smartwatch,Electronics,South,6,3504,980.7,2031,August,Q3,0.279880137
7/8/2031,Mouse,Accessories,North,4,796,75.15,2031,August,Q3,0.094409548
8/8/2031,Monitor,Accessories,North,1,342,37.64,2031,August,Q3,0.11005848
9/8/2031,Monitor,Accessories,South,7,6769,1549.67,2031,August,Q3,0.228936327
10/8/2031,Headphones,Accessories,South,9,10080,1794.73,2031,August,Q3,0.178048611
11/8/2031,Smartwatch,Electronics,East,7,3948,758.36,2031,August,Q3,0.192087133
12/8/2031,Headphones,Accessories,South,4,1488,74.52,2031,August,Q3,0.050080645
13-08-2031,Mouse,Accessories,South,5,1200,201.8,2031,August,Q3,0.168166667
14-08-2031,Smartwatch,Electronics,North,4,4476,977.6,2031,August,Q3,0.218409294
15-08-2031,Monitor,Accessories,West,1,1178,292.15,2031,August,Q3,0.248005093
16-08-2031,Smartwatch,Electronics,South,8,2888,149.92,2031,August,Q3,0.051911357
17-08-2031,Smartphone,Electronics,South,6,1704,193.18,2031,August,Q3,0.113368545
18-08-2031,Printer,Office,West,8,4200,1017.94,2031,August,Q3,0.242366667
19-08-2031,Keyboard,Accessories,East,7,4417,562.79,2031,August,Q3,0.127414535
20-08-2031,Camera,Electronics,West,4,764,178.83,2031,August,Q3,0.234070681
21-08-2031,Headphones,Accessories,South,4,4000,964.43,2031,August,Q3,0.2411075
22-08-2031,Monitor,Accessories,East,9,2331,558,2031,August,Q3,0.239382239
23-08-2031,Mouse,Accessories,West,9,8172,1296.29,2031,August,Q3,0.158625795
24-08-2031,Laptop,Electronics,North,1,761,61.15,2031,August,Q3,0.080354796
25-08-2031,Camera,Electronics,East,2,494,56.41,2031,August,Q3,0.114190283
26-08-2031,Headphones,Accessories,East,2,194,52.16,2031,August,Q3,0.268865979
27-08-2031,Tablet,Electronics,West,6,5820,1423.67,2031,August,Q3,0.244616838
28-08-2031,Camera,Electronics,North,5,410,121.77,2031,August,Q3,0.297
29-08-2031,Smartphone,Electronics,East,6,1254,360.87,2031,August,Q3,0.28777512
30-08-2031,Tablet,Electronics,East,6,3432,452.4,2031,August,Q3,0.131818182
31-08-2031,Camera,Electronics,North,4,3792,997.99,2031,August,Q3,0.263183017
1/9/2031,Tablet,Electronics,West,7,546,117.9,2031,September,Q3,0.215934066
2/9/2031,Smartwatch,Electronics,East,3,1452,217.06,2031,September,Q3,0.149490358
3/9/2031,Keyboard,Accessories,West,8,9296,1556.05,2031,September,Q3,0.1673892
4/9/2031,Mouse,Accessories,North,1,1160,149.81,2031,September,Q3,0.129146552
5/9/2031,Laptop,Electronics,West,6,4728,682.01,2031,September,Q3,0.144249154
6/9/2031,Camera,Electronics,North,6,1836,508.81,2031,September,Q3,0.27712963
7/9/2031,Smartwatch,Electronics,South,7,6237,1784.89,2031,September,Q3,0.28617765
8/9/2031,Laptop,Electronics,West,5,5845,941.79,2031,September,Q3,0.161127459
9/9/2031,Monitor,Accessories,South,9,6138,851.14,2031,September,Q3,0.138667318
10/9/2031,Camera,Electronics,West,2,1416,136.75,2031,September,Q3,0.096574859
11/9/2031,Keyboard,Accessories,West,3,1851,348.9,2031,September,Q3,0.188492707
12/9/2031,Printer,Office,South,9,7452,1259.82,2031,September,Q3,0.169057971
13-09-2031,Tablet,Electronics,North,5,1630,190.38,2031,September,Q3,0.116797546
14-09-2031,Camera,Electronics,West,6,4800,930.44,2031,September,Q3,0.193841667
15-09-2031,Smartwatch,Electronics,South,1,61,16.11,2031,September,Q3,0.264098361
16-09-2031,Monitor,Accessories,East,6,942,80.27,2031,September,Q3,0.085212314
17-09-2031,Smartphone,Electronics,South,8,7640,1663.63,2031,September,Q3,0.217752618
18-09-2031,Camera,Electronics,South,5,4540,939.71,2031,September,Q3,0.206984581
19-09-2031,Headphones,Accessories,North,1,1030,190.47,2031,September,Q3,0.18492233
20-09-2031,Printer,Office,North,2,384,30.84,2031,September,Q3,0.0803125
21-09-2031,Smartwatch,Electronics,West,8,8560,991.94,2031,September,Q3,0.115880841
22-09-2031,Camera,Electronics,West,9,1557,117.36,2031,September,Q3,0.075375723
23-09-2031,Tablet,Electronics,East,7,707,124.59,2031,September,Q3,0.176223479
24-09-2031,Mouse,Accessories,West,5,3405,476.39,2031,September,Q3,0.139908957
25-09-2031,Tablet,Electronics,West,6,4722,522.16,2031,September,Q3,0.110580263
26-09-2031,Headphones,Accessories,North,2,2150,625.93,2031,September,Q3,0.291130233
27-09-2031,Monitor,Accessories,West,7,3619,827.39,2031,September,Q3,0.228623929
28-09-2031,Smartwatch,Electronics,South,4,3892,909.22,2031,September,Q3,0.233612539
29-09-2031,Camera,Electronics,South,1,54,13.29,2031,September,Q3,0.246111111
30-09-2031,Keyboard,Accessories,South,1,612,136.25,2031,September,Q3,0.222630719
1/10/2031,Monitor,Accessories,East,5,3850,419.55,2031,October,Q4,0.108974026
2/10/2031,Camera,Electronics,East,5,3005,389.93,2031,October,Q4,0.129760399
3/10/2031,Headphones,Accessories,North,9,5256,1296.65,2031,October,Q4,0.246699011
4/10/2031,Printer,Office,East,6,3576,1033.3,2031,October,Q4,0.288954139
5/10/2031,Tablet,Electronics,West,5,3415,496.48,2031,October,Q4,0.145382138
6/10/2031,Camera,Electronics,West,3,1722,203.04,2031,October,Q4,0.117909408
7/10/2031,Mouse,Accessories,East,8,4088,853.36,2031,October,Q4,0.208747554
8/10/2031,Headphones,Accessories,West,5,5320,882.84,2031,October,Q4,0.165947368
9/10/2031,Mouse,Accessories,West,6,3660,1079,2031,October,Q4,0.294808743
10/10/2031,Camera,Electronics,West,6,5250,1228.49,2031,October,Q4,0.233998095
11/10/2031,Laptop,Electronics,North,4,328,90.89,2031,October,Q4,0.277103659
12/10/2031,Smartphone,Electronics,West,7,1596,359.71,2031,October,Q4,0.225382206
13-10-2031,Printer,Office,South,7,2443,661.21,2031,October,Q4,0.270654932
14-10-2031,Smartwatch,Electronics,East,7,5432,870.08,2031,October,Q4,0.16017673
15-10-2031,Printer,Office,North,3,1254,221.19,2031,October,Q4,0.17638756
16-10-2031,Tablet,Electronics,East,5,5495,1276.27,2031,October,Q4,0.232260237
17-10-2031,Headphones,Accessories,North,4,596,72.65,2031,October,Q4,0.121895973
18-10-2031,Printer,Office,South,6,3696,597.66,2031,October,Q4,0.161704545
19-10-2031,Mouse,Accessories,North,6,4488,939.05,2031,October,Q4,0.20923574
20-10-2031,Camera,Electronics,West,6,6846,932.21,2031,October,Q4,0.136168566
21-10-2031,Mouse,Accessories,West,8,2960,607.64,2031,October,Q4,0.205283784
22-10-2031,Smartphone,Electronics,South,1,419,99.5,2031,October,Q4,0.237470167
23-10-2031,Laptop,Electronics,West,6,6246,327.14,2031,October,Q4,0.052375921
24-10-2031,Tablet,Electronics,South,4,1900,372.18,2031,October,Q4,0.195884211
25-10-2031,Monitor,Accessories,North,7,3451,397.29,2031,October,Q4,0.115123153
26-10-2031,Smartphone,Electronics,West,2,1612,344.37,2031,October,Q4,0.213629032
27-10-2031,Laptop,Electronics,South,5,4445,642.83,2031,October,Q4,0.144618673
28-10-2031,Smartwatch,Electronics,North,5,720,63.84,2031,October,Q4,0.088666667
29-10-2031,Mouse,Accessories,East,2,1428,234.49,2031,October,Q4,0.164208683
30-10-2031,Tablet,Electronics,East,4,3532,665.2,2031,October,Q4,0.188335221
31-10-2031,Camera,Electronics,North,6,6528,549.62,2031,October,Q4,0.08419424
1/11/2031,Monitor,Accessories,East,1,743,216.5,2031,November,Q4,0.291386272
2/11/2031,Smartwatch,Electronics,East,6,1758,287.36,2031,November,Q4,0.163458476
3/11/2031,Headphones,Accessories,South,8,1008,100.61,2031,November,Q4,0.099811508
4/11/2031,Smartphone,Electronics,East,1,995,149.86,2031,November,Q4,0.150613065
5/11/2031,Keyboard,Accessories,West,9,4032,876.91,2031,November,Q4,0.217487599
6/11/2031,Smartphone,Electronics,East,6,480,131.08,2031,November,Q4,0.273083333
7/11/2031,Laptop,Electronics,East,1,989,149.99,2031,November,Q4,0.151658241
8/11/2031,Smartphone,Electronics,North,9,6606,759.55,2031,November,Q4,0.114978807
9/11/2031,Smartwatch,Electronics,East,6,912,256.58,2031,November,Q4,0.281337719
10/11/2031,Mouse,Accessories,South,4,2912,331.11,2031,November,Q4,0.113705357
11/11/2031,Camera,Electronics,West,5,845,69.35,2031,November,Q4,0.082071006
12/11/2031,Monitor,Accessories,South,4,2804,382.82,2031,November,Q4,0.136526391
13-11-2031,Laptop,Electronics,East,2,208,11.53,2031,November,Q4,0.055432692
14-11-2031,Smartwatch,Electronics,East,1,379,42.24,2031,November,Q4,0.111451187
15-11-2031,Mouse,Accessories,West,3,1227,113.38,2031,November,Q4,0.092404238
16-11-2031,Headphones,Accessories,East,7,5551,392.37,2031,November,Q4,0.070684561
17-11-2031,Headphones,Accessories,West,1,423,115.44,2031,November,Q4,0.272907801
18-11-2031,Headphones,Accessories,West,6,5982,944.81,2031,November,Q4,0.15794216
19-11-2031,Smartphone,Electronics,West,4,3732,468.6,2031,November,Q4,0.125562701
20-11-2031,Printer,Office,North,9,5904,1152.23,2031,November,Q4,0.195160908
21-11-2031,Headphones,Accessories,East,5,1810,171.47,2031,November,Q4,0.094734807
22-11-2031,Smartphone,Electronics,South,6,5604,615.07,2031,November,Q4,0.109755532
23-11-2031,Laptop,Electronics,West,2,432,81.31,2031,November,Q4,0.188217593
24-11-2031,Keyboard,Accessories,East,2,416,68.58,2031,November,Q4,0.164855769
25-11-2031,Monitor,Accessories,North,8,1224,281.43,2031,November,Q4,0.229926471
26-11-2031,Printer,Office,West,8,5168,672.6,2031,November,Q4,0.130147059
27-11-2031,Monitor,Accessories,East,6,6522,502.98,2031,November,Q4,0.077120515
28-11-2031,Keyboard,Accessories,South,5,1090,140.7,2031,November,Q4,0.129082569
29-11-2031,Laptop,Electronics,South,3,1737,353.17,2031,November,Q4,0.203321819
30-11-2031,Printer,Office,West,9,7281,1358.17,2031,November,Q4,0.18653619
1/12/2031,Smartwatch,Electronics,South,9,5832,1007.54,2031,December,Q4,0.172760631
2/12/2031,Printer,Office,East,9,7020,623.97,2031,December,Q4,0.088884615
3/12/2031,Mouse,Accessories,South,3,2001,420.08,2031,December,Q4,0.209935032
4/12/2031,Monitor,Accessories,West,2,1832,489.21,2031,December,Q4,0.267036026
5/12/2031,Smartwatch,Electronics,East,6,3372,934.42,2031,December,Q4,0.277111507
6/12/2031,Tablet,Electronics,West,6,3384,503.86,2031,December,Q4,0.148894799
7/12/2031,Monitor,Accessories,East,1,351,31.95,2031,December,Q4,0.091025641
8/12/2031,Camera,Electronics,South,2,2092,549.42,2031,December,Q4,0.262629063
9/12/2031,Monitor,Accessories,South,7,1309,138.46,2031,December,Q4,0.105775401
10/12/2031,Keyboard,Accessories,North,9,6696,407.36,2031,December,Q4,0.06083632
11/12/2031,Keyboard,Accessories,East,5,1020,162.36,2031,December,Q4,0.159176471
12/12/2031,Keyboard,Accessories,East,8,8240,2006.72,2031,December,Q4,0.243533981
13-12-2031,Headphones,Accessories,South,9,9810,1008.6,2031,December,Q4,0.102813456
14-12-2031,Tablet,Electronics,West,1,853,97.5,2031,December,Q4,0.114302462
15-12-2031,Camera,Electronics,East,4,4416,1081.53,2031,December,Q4,0.244911685
16-12-2031,Headphones,Accessories,North,8,3832,741.44,2031,December,Q4,0.19348643
17-12-2031,Monitor,Accessories,South,4,1876,221.18,2031,December,Q4,0.117899787
18-12-2031,Laptop,Electronics,South,3,2634,392.21,2031,December,Q4,0.148902809
19-12-2031,Laptop,Electronics,North,1,1027,259.92,2031,December,Q4,0.25308666
20-12-2031,Printer,Office,West,5,3100,911.86,2031,December,Q4,0.294148387
21-12-2031,Mouse,Accessories,West,1,104,29.67,2031,December,Q4,0.285288462
22-12-2031,Mouse,Accessories,East,2,1590,147.2,2031,December,Q4,0.092578616
23-12-2031,Camera,Electronics,South,4,1104,63.57,2031,December,Q4,0.057581522
24-12-2031,Smartphone,Electronics,South,3,1851,198.71,2031,December,Q4,0.107352782
25-12-2031,Smartphone,Electronics,South,2,1408,193.09,2031,December,Q4,0.137137784
26-12-2031,Laptop,Electronics,South,7,4641,1341.98,2031,December,Q4,0.289157509
27-12-2031,Tablet,Electronics,West,7,2611,539.37,2031,December,Q4,0.206576025
28-12-2031,Laptop,Electronics,North,4,3824,711.92,2031,December,Q4,0.186171548
29-12-2031,Smartphone,Electronics,East,2,2042,501.34,2031,December,Q4,0.245514202
30-12-2031,Tablet,Electronics,North,6,6378,1408.28,2031,December,Q4,0.220802759
31-12-2031,Camera,Electronics,East,4,4692,409.07,2031,December,Q4,0.087184569
1/1/2032,Laptop,Electronics,West,6,6234,1829.07,2032,January,Q1,0.29340231
2/1/2032,Smartphone,Electronics,West,4,1852,535.07,2032,January,Q1,0.288914687
3/1/2032,Monitor,Accessories,South,3,3075,804.06,2032,January,Q1,0.261482927
4/1/2032,Printer,Office,North,5,370,92.45,2032,January,Q1,0.249864865
5/1/2032,Keyboard,Accessories,North,6,624,66.99,2032,January,Q1,0.107355769
6/1/2032,Smartwatch,Electronics,South,2,1734,310.76,2032,January,Q1,0.179215686
7/1/2032,Printer,Office,West,9,2268,361.62,2032,January,Q1,0.159444444
8/1/2032,Camera,Electronics,East,5,3670,924.95,2032,January,Q1,0.252029973
9/1/2032,Smartwatch,Electronics,North,7,4634,1358.44,2032,January,Q1,0.29314631
10/1/2032,Headphones,Accessories,North,9,1440,94.41,2032,January,Q1,0.0655625
11/1/2032,Laptop,Electronics,West,6,5136,1225.4,2032,January,Q1,0.238590343
12/1/2032,Smartphone,Electronics,East,1,166,31.72,2032,January,Q1,0.191084337
13-01-2032,Keyboard,Accessories,East,3,1422,328.98,2032,January,Q1,0.231350211
14-01-2032,Headphones,Accessories,East,8,1832,532.97,2032,January,Q1,0.290922489
15-01-2032,Printer,Office,South,1,668,94.08,2032,January,Q1,0.140838323
16-01-2032,Camera,Electronics,West,6,1272,336.3,2032,January,Q1,0.264386792
17-01-2032,Keyboard,Accessories,North,8,984,72.54,2032,January,Q1,0.073719512
18-01-2032,Printer,Office,South,7,7896,484.76,2032,January,Q1,0.06139311
19-01-2032,Smartphone,Electronics,North,1,636,42.4,2032,January,Q1,0.066666667
20-01-2032,Laptop,Electronics,North,3,2031,450.23,2032,January,Q1,0.221678976
21-01-2032,Mouse,Accessories,West,9,3186,483.22,2032,January,Q1,0.151669805
22-01-2032,Headphones,Accessories,South,1,134,33.12,2032,January,Q1,0.247164179
23-01-2032,Tablet,Electronics,South,5,1765,347.42,2032,January,Q1,0.196838527
24-01-2032,Keyboard,Accessories,East,4,3628,717.81,2032,January,Q1,0.197852811
25-01-2032,Monitor,Accessories,West,4,1000,198.92,2032,January,Q1,0.19892
26-01-2032,Camera,Electronics,North,2,2134,119.89,2032,January,Q1,0.056180881
27-01-2032,Smartwatch,Electronics,North,7,6706,1687.22,2032,January,Q1,0.251598568
28-01-2032,Laptop,Electronics,East,3,321,72.13,2032,January,Q1,0.22470405
29-01-2032,Camera,Electronics,South,3,3126,710.14,2032,January,Q1,0.227172105
30-01-2032,Monitor,Accessories,South,7,5446,697.21,2032,January,Q1,0.128022402
31-01-2032,Tablet,Electronics,East,1,1131,140.55,2032,January,Q1,0.124270557
1/2/2032,Printer,Office,East,2,1946,141.75,2032,February,Q1,0.072841727
2/2/2032,Laptop,Electronics,North,7,6818,1348.26,2032,February,Q1,0.197750073
3/2/2032,Smartphone,Electronics,East,7,2317,677.61,2032,February,Q1,0.292451446
4/2/2032,Smartwatch,Electronics,East,6,396,89.51,2032,February,Q1,0.226035354
5/2/2032,Smartphone,Electronics,South,1,558,49.81,2032,February,Q1,0.089265233
6/2/2032,Smartphone,Electronics,East,9,2034,593.13,2032,February,Q1,0.29160767
7/2/2032,Mouse,Accessories,West,8,6080,1171.93,2032,February,Q1,0.192751645
8/2/2032,Smartwatch,Electronics,East,2,1378,183.1,2032,February,Q1,0.13287373
9/2/2032,Monitor,Accessories,East,3,483,120.11,2032,February,Q1,0.248674948
10/2/2032,Keyboard,Accessories,South,8,7864,1615.58,2032,February,Q1,0.20543998
11/2/2032,Printer,Office,North,2,1268,141.76,2032,February,Q1,0.111798107
12/2/2032,Printer,Office,West,6,3774,606.94,2032,February,Q1,0.16082141
13-02-2032,Smartwatch,Electronics,East,9,9090,727.64,2032,February,Q1,0.080048405
14-02-2032,Camera,Electronics,North,5,3720,1077.21,2032,February,Q1,0.289572581
15-02-2032,Smartphone,Electronics,East,8,8896,1825.26,2032,February,Q1,0.205177608
16-02-2032,Mouse,Accessories,South,4,3264,639.8,2032,February,Q1,0.196017157
17-02-2032,Printer,Office,West,2,146,15.48,2032,February,Q1,0.106027397
18-02-2032,Headphones,Accessories,East,3,1683,129.64,2032,February,Q1,0.077029115
19-02-2032,Camera,Electronics,West,7,6076,788.14,2032,February,Q1,0.129713627
20-02-2032,Smartwatch,Electronics,West,2,2388,492.54,2032,February,Q1,0.206256281
21-02-2032,Smartphone,Electronics,East,6,882,180.63,2032,February,Q1,0.204795918
22-02-2032,Laptop,Electronics,West,3,3561,206.87,2032,February,Q1,0.058093232
23-02-2032,Tablet,Electronics,East,7,3395,350.26,2032,February,Q1,0.103169367
24-02-2032,Smartphone,Electronics,South,6,3366,460.75,2032,February,Q1,0.136883541
25-02-2032,Mouse,Accessories,East,2,630,144.14,2032,February,Q1,0.228793651
26-02-2032,Camera,Electronics,South,1,440,34.74,2032,February,Q1,0.078954545
27-02-2032,Smartwatch,Electronics,East,6,6462,1466.15,2032,February,Q1,0.22688796
28-02-2032,Monitor,Accessories,South,6,5004,1197.36,2032,February,Q1,0.239280576
29-02-2032,Laptop,Electronics,South,8,1840,461.21,2032,February,Q1,0.250657609
1/3/2032,Tablet,Electronics,South,7,4466,763.14,2032,March,Q1,0.170877743
2/3/2032,Tablet,Electronics,South,6,3048,823.36,2032,March,Q1,0.270131234
3/3/2032,Mouse,Accessories,South,7,4977,516.7,2032,March,Q1,0.103817561
4/3/2032,Keyboard,Accessories,South,3,2010,387.31,2032,March,Q1,0.192691542
5/3/2032,Camera,Electronics,South,8,5352,1133.57,2032,March,Q1,0.211803064
6/3/2032,Camera,Electronics,North,4,4136,294.21,2032,March,Q1,0.071133946
7/3/2032,Camera,Electronics,West,8,6336,439.42,2032,March,Q1,0.069352904
8/3/2032,Laptop,Electronics,East,9,5481,1540.75,2032,March,Q1,0.281107462
9/3/2032,Camera,Electronics,West,6,6366,318.97,2032,March,Q1,0.050105247
10/3/2032,Printer,Office,West,1,623,81.24,2032,March,Q1,0.130401284
